0	374296-915	0	5593	-1	35426at4891_2|tig00000001|-|443|1.109e-126|1|373382|374296|374296[374296]:373382[373382]:915[915]
0	558447+2544	0	5598	1	5823at4891_2|tig00000001|+|1160|0|1|558447|560990|558447[558447]:560990[560990]:2544[2544]
0	867981+1668	0	5786	1	4972at4891_3|tig00000001|+|932|6.937e-274|1|867981|869648|867981[867981]:869648[869648]:1668[1668]
0	1054198-707	0	5790	-1	34170at4891_1|tig00000001|-|244|8.909e-67|2|1053492|1054198|1054198[1054198]:1054145[1054145]:54[54]|1054055[1054055]:1053492[1053492]:564[564]
0	498007-2667	0	5991	-1	5157at4891_2|tig00000001|-|975|7.886e-287|1|495341|498007|498007[498007]:495341[495341]:2667[2667]
0	1116174-2157	0	6039	-1	8365at4891_2|tig00000001|-|819|7.204e-240|1|1114018|1116174|1116174[1116174]:1114018[1114018]:2157[2157]
0	427617-924	0	6069	-1	30563at4891_2|tig00000001|-|437|7.096e-125|1|426694|427617|427617[427617]:426694[426694]:924[924]
0	484456-963	0	6109	-1	17473at4891_2|tig00000001|-|262|3.398e-72|1|483494|484456|484456[484456]:483494[483494]:963[963]
0	1240834+1146	0	6144	1	37011at4891_2|tig00000001|+|357|8.579e-101|1|1240834|1241979|1240834[1240834]:1241979[1241979]:1146[1146]
0	516934+1110	0	6199	1	16163at4891_2|tig00000001|+|664|3.29e-193|1|516934|518043|516934[516934]:518043[518043]:1110[1110]
0	1044095+4071	0	6259	1	578at4891_2|tig00000001|+|1777|0|1|1044095|1048165|1044095[1044095]:1048165[1048165]:4071[4071]
0	156325-6435	0	6264	-1	95at4891_4|tig00000001|-|3626|0|1|149891|156325|156325[156325]:149891[149891]:6435[6435]
0	933861+786	0	6376	1	22419at4891_1|tig00000001|+|91|1.017e-20|1|933861|934646|933861[933861]:934646[934646]:786[786]
0	132464-906	0	6444	-1	21629at4891_2|tig00000001|-|249|2.784e-68|1|131559|132464|132464[132464]:131559[131559]:906[906]
0	1449977+300	0	6489	1	39321at4891_2|tig00000001|+|170|1.683e-44|1|1449977|1450276|1449977[1449977]:1450276[1450276]:300[300]
0	105235-900	0	6571	-1	22304at4891_6|tig00000001|-|550|6.833e-159|1|104336|105235|105235[105235]:104336[104336]:900[900]
0	533918+978	0	6832	1	15897at4891_1|tig00000001|+|627|4.522e-182|1|533918|534895|533918[533918]:534895[534895]:978[978]
0	1125979+792	0	6996	1	33397at4891_1|tig00000001|+|275|4.148e-76|1|1125979|1126770|1125979[1125979]:1126770[1126770]:792[792]
0	438730+1317	0	7166	1	12258at4891_9|tig00000001|+|786|6.188e-230|1|438730|440046|438730[438730]:440046[440046]:1317[1317]
0	1037348+933	0	7205	1	22625at4891_7|tig00000001|+|464|5.287e-133|1|1037348|1038280|1037348[1037348]:1038280[1038280]:933[933]
0	1325637-537	0	7252	-1	28442at4891_1|tig00000001|-|226|2.335e-61|1|1325101|1325637|1325637[1325637]:1325101[1325101]:537[537]
0	1242425+1284	0	7287	1	11201at4891_1|tig00000001|+|768|1.622e-224|1|1242425|1243708|1242425[1242425]:1243708[1243708]:1284[1284]
0	99195+663	0	7427	1	36448at4891_9|tig00000001|+|258|5.437e-71|1|99195|99857|99195[99195]:99857[99857]:663[663]
0	191590+1335	0	7491	1	11825at4891_2|tig00000001|+|698|1.915e-203|1|191590|192924|191590[191590]:192924[192924]:1335[1335]
0	314634-843	0	7501	-1	12549at4891_2|tig00000001|-|160|1.723e-41|1|313792|314634|314634[314634]:313792[313792]:843[843]
0	553234+1167	0	7607	1	31434at4891_4|tig00000001|+|272|3.319e-75|1|553234|554400|553234[553234]:554400[554400]:1167[1167]
0	1375707+888	0	7622	1	7925at4891_4|tig00000001|+|138|7.228e-35|1|1375707|1376594|1375707[1375707]:1376594[1376594]:888[888]
0	772893+1434	0	7626	1	33577at4891_2|tig00000001|+|556|1.068e-160|1|772893|774326|772893[772893]:774326[774326]:1434[1434]
0	1477111-378	0	7646	-1	38821at4891_2|tig00000001|-|218|5.978e-59|1|1476734|1477111|1477111[1477111]:1476734[1476734]:378[378]
0	185609+2973	0	7651	1	5651at4891_2|tig00000001|+|1001|1.175e-294|1|185609|188581|185609[185609]:188581[188581]:2973[2973]
0	203050-660	0	7668	-1	28709at4891_6|tig00000001|-|261|6.797e-72|1|202391|203050|203050[203050]:202391[202391]:660[660]
0	52856-1005	0	7790	-1	25195at4891_4|tig00000001|-|452|2.166e-129|1|51852|52856|52856[52856]:51852[51852]:1005[1005]
0	1247514-375	0	7833	-1	38792at4891_1|tig00000001|-|199|3.134e-53|1|1247140|1247514|1247514[1247514]:1247140[1247140]:375[375]
0	675491+936	0	7935	1	18893at4891_0|tig00000001|+|169|3.366e-44|1|675491|676426|675491[675491]:676426[676426]:936[936]
0	520629+1704	0	7999	1	5956at4891_8|tig00000001|+|89|4.069e-20|1|520629|522332|520629[520629]:522332[522332]:1704[1704]
0	259584+4305	0	8006	1	3574at4891_2|tig00000001|+|1343|0|1|259584|263888|259584[259584]:263888[263888]:4305[4305]
0	172539-1398	0	8041	-1	11161at4891_2|tig00000001|-|822|9.005e-241|1|171142|172539|172539[172539]:171142[171142]:1398[1398]
0	487559+1113	0	8041	1	11161at4891_2|tig00000001|+|285|4.051e-79|1|487559|488671|487559[487559]:488671[488671]:1113[1113]
0	576688-570	0	8167	-1	28051at4891_2|tig00000001|-|277|1.037e-76|1|576119|576688|576688[576688]:576119[576119]:570[570]
0	581209+2658	0	8172	1	1633at4891_2|tig00000001|+|1392|0|1|581209|583866|581209[581209]:583866[583866]:2658[2658]
0	402662-954	0	8194	-1	10800at4891_7|tig00000001|-|91|1.017e-20|1|401709|402662|402662[402662]:401709[401709]:954[954]
0	750563-1038	0	8205	-1	28359at4891_3|tig00000001|-|64|1.365e-12|1|749526|750563|750563[750563]:749526[749526]:1038[1038]
0	722107-1116	0	8221	-1	18416at4891_5|tig00000001|-|551|3.417e-159|1|720992|722107|722107[722107]:720992[720992]:1116[1116]
0	549584-477	0	8234	-1	29070at4891_1|tig00000001|-|133|2.313e-33|1|549108|549584|549584[549584]:549108[549108]:477[477]
0	37163-2241	0	8312	-1	5188at4891_7|tig00000001|-|707|3.74e-206|1|34923|37163|37163[37163]:34923[34923]:2241[2241]
0	752948+1095	0	8394	1	16713at4891_1|tig00000001|+|677|4.016e-197|1|752948|754042|752948[752948]:754042[754042]:1095[1095]
0	838955+903	0	8417	1	31961at4891_7|tig00000001|+|449|1.732e-128|1|838955|839857|838955[838955]:839857[839857]:903[903]
0	1184819-1230	0	8481	-1	17147at4891_9|tig00000001|-|570|6.517e-165|1|1183590|1184819|1184819[1184819]:1183590[1183590]:1230[1230]
0	1207292-1359	0	8557	-1	8686at4891_2|tig00000001|-|718|1.826e-209|1|1205934|1207292|1207292[1207292]:1205934[1205934]:1359[1359]
0	948565-1257	0	8679	-1	20074at4891_1|tig00000001|-|484|5.042e-139|1|947309|948565|948565[948565]:947309[947309]:1257[1257]
0	322911+760	0	8905	1	37089at4891_1|tig00000001|+|221|7.473e-60|2|322911|323670|322911[322911]:322970[322970]:60[60]|323389[323392]:323670[323670]:282[279]
0	1202893-1035	0	8913	-1	22819at4891_8|tig00000001|-|518|2.935e-149|1|1201859|1202893|1202893[1202893]:1201859[1201859]:1035[1035]
0	1446405-1029	0	8928	-1	10800at4891_8|tig00000001|-|246|2.227e-67|1|1445377|1446405|1446405[1446405]:1445377[1445377]:1029[1029]
0	394600-1224	0	8938	-1	21248at4891_2|tig00000001|-|586|9.944e-170|1|393377|394600|394600[394600]:393377[393377]:1224[1224]
0	891016+1026	0	8946	1	11232at4891_8|tig00000001|+|158|6.893e-41|1|891016|892041|891016[891016]:892041[892041]:1026[1026]
0	1339476-1317	0	9043	-1	11326at4891_2|tig00000001|-|674|3.213e-196|1|1338160|1339476|1339476[1339476]:1338160[1338160]:1317[1317]
0	1001490+909	0	9053	1	18805at4891_2|tig00000001|+|550|6.833e-159|1|1001490|1002398|1001490[1001490]:1002398[1002398]:909[909]
0	44775+1632	0	9092	1	6151at4891_0|tig00000001|+|645|1.725e-187|1|44775|46406|44775[44775]:46406[46406]:1632[1632]
0	1471663+1317	0	9118	1	34113at4891_2|tig00000001|+|511|3.757e-147|1|1471663|1472979|1471663[1471663]:1472979[1472979]:1317[1317]
0	219954-606	0	9163	-1	32000at4891_2|tig00000001|-|349|2.196e-98|1|219349|219954|219954[219954]:219349[219349]:606[606]
0	714645+663	0	9168	1	34531at4891_2|tig00000001|+|315|3.773e-88|1|714645|715307|714645[714645]:715307[715307]:663[663]
0	1032845-1626	0	9231	-1	7966at4891_2|tig00000001|-|790|3.868e-231|1|1031220|1032845|1032845[1032845]:1031220[1031220]:1626[1626]
0	591570+2670	0	9308	1	6658at4891_7|tig00000001|+|837|2.748e-245|1|591570|594239|591570[591570]:594239[594239]:2670[2670]
0	255774-1105	0	9329	-1	28468at4891_2|tig00000001|-|368|4.189e-104|2|254670|255774|255774[255774]:255706[255706]:69[69]|255641[255635]:254670[254670]:972[966]
0	1414488-807	0	9403	-1	18893at4891_2|tig00000001|-|171|8.414e-45|1|1413682|1414488|1414488[1414488]:1413682[1413682]:807[807]
0	183684-1830	0	9463	-1	12307at4891_2|tig00000001|-|714|2.922e-208|1|181855|183684|183684[183684]:181855[181855]:1830[1830]
0	1283918+1884	0	9523	1	13243at4891_2|tig00000001|+|728|1.784e-212|1|1283918|1285801|1283918[1283918]:1285801[1285801]:1884[1884]
0	275457-1119	0	9696	-1	18097at4891_1|tig00000001|-|489|1.576e-140|1|274339|275457|275457[275457]:274339[274339]:1119[1119]
0	1381776-1485	0	9704	-1	28323at4891_7|tig00000001|-|353|1.373e-99|1|1380292|1381776|1381776[1381776]:1380292[1380292]:1485[1485]
0	433028+681	0	9707	1	37570at4891_3|tig00000001|+|157|1.379e-40|1|433028|433708|433028[433028]:433708[433708]:681[681]
0	763503-546	0	9874	-1	38822at4891_7|tig00000001|-|207|1.224e-55|1|762958|763503|763503[763503]:762958[762958]:546[546]
0	619027+3807	0	10055	1	631at4891_7|tig00000001|+|657|4.211e-191|1|619027|622833|619027[619027]:622833[622833]:3807[3807]
0	76160-897	0	10058	-1	19258at4891_3|tig00000001|-|79|4.166e-17|1|75264|76160|76160[76160]:75264[75264]:897[897]
0	1005060-735	0	10106	-1	19057at4891_1|tig00000001|-|110|1.94e-26|1|1004326|1005060|1005060[1005060]:1004326[1004326]:735[735]
0	684996+4764	0	10335	1	364at4891|tig00000001|+|2160|0|1|684996|689759|684996[684996]:689759[689759]:4764[4764]
0	1059192-417	0	10387	-1	38798at4891_2|tig00000001|-|214|9.566e-58|1|1058776|1059192|1059192[1059192]:1058776[1058776]:417[417]
0	1035964+621	0	10457	1	33887at4891_6|tig00000001|+|255|4.35e-70|1|1035964|1036584|1035964[1035964]:1036584[1036584]:621[621]
0	1230930+1446	0	10470	1	21312at4891_2|tig00000001|+|635|1.766e-184|1|1230930|1232375|1230930[1230930]:1232375[1232375]:1446[1446]
0	243317+2148	0	10491	1	13129at4891_4|tig00000001|+|849|6.709e-249|1|243317|245464|243317[243317]:245464[245464]:2148[2148]
0	453194-2283	0	10535	-1	5851at4891_2|tig00000001|-|1258|0|1|450912|453194|453194[453194]:450912[450912]:2283[2283]
0	428053+981	0	10545	1	21922at4891_2|tig00000001|+|558|2.669e-161|1|428053|429033|428053[428053]:429033[429033]:981[981]
0	555947-954	0	10550	-1	17547at4891_2|tig00000001|-|394|6.242e-112|1|554994|555947|555947[555947]:554994[554994]:954[954]
0	246697+402	0	10581	1	39494at4891_4|tig00000001|+|168|6.731e-44|1|246697|247098|246697[246697]:247098[247098]:402[402]
0	638345-1740	0	10600	-1	6820at4891_2|tig00000001|-|925|8.879e-272|1|636606|638345|638345[638345]:636606[636606]:1740[1740]
0	606879-1095	0	10645	-1	36239at4891_2|tig00000001|-|344|7.028e-97|1|605785|606879|606879[606879]:605785[605785]:1095[1095]
0	203705+2061	0	10655	1	4036at4891_2|tig00000001|+|877|2.499e-257|1|203705|205765|203705[203705]:205765[205765]:2061[2061]
0	795172+2103	0	10669	1	15710at4891_2|tig00000001|+|712|1.169e-207|1|795172|797274|795172[795172]:797274[797274]:2103[2103]
0	1091332+1098	0	10773	1	27048at4891_3|tig00000001|+|445|2.772e-127|1|1091332|1092429|1091332[1091332]:1092429[1092429]:1098[1098]
0	601293-597	0	10782	-1	35478at4891_1|tig00000001|-|302|3.091e-84|1|600697|601293|601293[601293]:600697[600697]:597[597]
0	888154+2004	0	10875	1	23588at4891_2|tig00000001|+|482|2.017e-138|1|888154|890157|888154[888154]:890157[890157]:2004[2004]
0	720504-5094	0	10905	-1	1283at4891_2|tig00000001|-|1931|0|1|715411|720504|720504[720504]:715411[715411]:5094[5094]
0	1025754-1863	0	10930	-1	14843at4891_2|tig00000001|-|822|9.005e-241|1|1023892|1025754|1025754[1025754]:1023892[1023892]:1863[1863]
0	472542+1086	0	11248	1	18994at4891_1|tig00000001|+|659|1.053e-191|1|472542|473627|472542[472542]:473627[473627]:1086[1086]
0	986418+3006	0	11266	1	12584at4891_7|tig00000001|+|990|2.407e-291|1|986418|989423|986418[986418]:989423[989423]:3006[3006]
0	337944-1008	0	11347	-1	31067at4891_9|tig00000001|-|201|7.836e-54|1|336937|337944|337944[337944]:336937[336937]:1008[1008]
0	599362+1176	0	11351	1	19965at4891_7|tig00000001|+|503|9.617e-145|1|599362|600537|599362[599362]:600537[600537]:1176[1176]
0	74553-3213	0	11441	-1	1266at4891_1|tig00000001|-|1611|0|1|71341|74553|74553[74553]:71341[71341]:3213[3213]
0	482881-3075	0	11506	-1	8584at4891_2|tig00000001|-|755|1.329e-220|1|479807|482881|482881[482881]:479807[479807]:3075[3075]
0	1316581+903	0	11576	1	16010at4891_7|tig00000001|+|422|2.325e-120|1|1316581|1317483|1316581[1316581]:1317483[1317483]:903[903]
0	789056+2040	0	11611	1	7621at4891_7|tig00000001|+|936|4.336e-275|1|789056|791095|789056[789056]:791095[791095]:2040[2040]
0	443757+441	0	11733	1	34586at4891_1|tig00000001|+|198|6.269e-53|1|443757|444197|443757[443757]:444197[444197]:441[441]
0	184024+1248	0	11854	1	37194at4891_2|tig00000001|+|359|2.145e-101|1|184024|185271|184024[184024]:185271[185271]:1248[1248]
0	371958+483	0	11859	1	33709at4891_2|tig00000001|+|205|4.898e-55|1|371958|372440|371958[371958]:372440[372440]:483[483]
0	911893+2058	0	11932	1	3798at4891_2|tig00000001|+|1137|0|1|911893|913950|911893[911893]:913950[913950]:2058[2058]
0	767436+1332	0	11937	1	30938at4891_2|tig00000001|+|441|4.435e-126|1|767436|768767|767436[767436]:768767[768767]:1332[1332]
0	921541-2901	0	12017	-1	2180at4891_2|tig00000001|-|1412|0|1|918641|921541|921541[921541]:918641[918641]:2901[2901]
0	107892+3810	0	12062	1	1495at4891_2|tig00000001|+|1154|0|1|107892|111701|107892[107892]:111701[111701]:3810[3810]
0	1348062+1836	0	12067	1	6448at4891_2|tig00000001|+|895|9.534e-263|1|1348062|1349897|1348062[1348062]:1349897[1349897]:1836[1836]
0	331132-606	0	12297	-1	39556at4891_2|tig00000001|-|195|5.015e-52|1|330527|331132|331132[331132]:330527[330527]:606[606]
0	735587-1389	0	12327	-1	19663at4891_2|tig00000001|-|548|2.733e-158|1|734199|735587|735587[735587]:734199[734199]:1389[1389]
0	164978+573	0	12422	1	28769at4891_2|tig00000001|+|347|8.785e-98|1|164978|165550|164978[164978]:165550[165550]:573[573]
0	458706-1167	0	12559	-1	26290at4891_4|tig00000001|-|401|4.876e-114|1|457540|458706|458706[458706]:457540[457540]:1167[1167]
0	784133-5373	0	12818	-1	630at4891_7|tig00000001|-|2523|0|1|778761|784133|784133[784133]:778761[778761]:5373[5373]
0	453752+582	0	12934	1	30846at4891_4|tig00000001|+|295|3.956e-82|1|453752|454333|453752[453752]:454333[454333]:582[582]
0	353564+1641	0	13064	1	12794at4891_9|tig00000001|+|179|3.287e-47|1|353564|355204|353564[353564]:355204[355204]:1641[1641]
0	1039557-630	0	13118	-1	29501at4891_7|tig00000001|-|242|3.563e-66|1|1038928|1039557|1039557[1039557]:1038928[1038928]:630[630]
0	704454-942	0	13148	-1	6341at4891_7|tig00000001|-|144|1.129e-36|1|703513|704454|704454[704454]:703513[703513]:942[942]
0	1258474+690	0	13163	1	35020at4891_7|tig00000001|+|266|2.124e-73|1|1258474|1259163|1258474[1258474]:1259163[1259163]:690[690]
0	414666+894	0	13330	1	25443at4891_0|tig00000001|+|179|3.287e-47|1|414666|415559|414666[414666]:415559[415559]:894[894]
0	268464+900	0	13360	1	17728at4891_4|tig00000001|+|569|1.303e-164|1|268464|269363|268464[268464]:269363[269363]:900[900]
0	164727-549	0	13454	-1	28258at4891_2|tig00000001|-|305|3.864e-85|1|164179|164727|164727[164727]:164179[164179]:549[549]
0	527252+555	0	13505	1	26458at4891_4|tig00000001|+|247|1.114e-67|1|527252|527806|527252[527252]:527806[527806]:555[555]
0	122279-2871	0	13509	-1	13859at4891_2|tig00000001|-|1041|1.069e-306|1|119409|122279|122279[122279]:119409[119409]:2871[2871]
